b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
1.0,0.12368744439949907,0.10870570750069282,0.415948200031961,0.23239315190019189,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.1400000000000001,0.12205628415829298,0.10802564785047883,0.4164770918730316,0.2300819320087718,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.2800000000000002,0.12057440079509936,0.10898215601847618,0.4153073156357484,0.22955655681357554,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.4200000000000004,0.11948714870315974,0.10736821501528522,0.4150131147581661,0.22685536371844495,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.5600000000000005,0.11731757793465626,0.10816227719315014,0.4120678601429483,0.22547985512780638,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.7000000000000006,0.1154473799947989,0.10826322422031995,0.41755699786762496,0.22371060421511885,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.8400000000000007,0.11589084367681855,0.1080293833393622,0.41732580184023504,0.22392022701618075,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.9800000000000009,0.11423751903023228,0.10803498583828981,0.41528870244914823,0.2222725048685221,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.120000000000001,0.11376883246429927,0.10695216239706368,0.4171986257913755,0.22072099486136293,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.260000000000001,0.1131936621291384,0.10866048559038116,0.42136857659035226,0.22185414771951956,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.4000000000000012,0.11136219326213836,0.10820186757600954,0.4201426338484894,0.2195640608381479,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.5400000000000014,0.11137495329617132,0.10843662563709305,0.41727337056143715,0.21981157893326436,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.6800000000000015,0.10904663353446511,0.10938697336174279,0.4168853892394181,0.2184336068962079,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.8200000000000016,0.10986438540940731,0.10907974999549219,0.4168855999821521,0.2189441354048995,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.9600000000000017,0.10849956726366751,0.10839169148488101,0.4176175043707964,0.21689125874854853,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
3.100000000000002,0.10784244606722782,0.10955442783682384,0.4153226980296461,0.21739687390405166,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.0,0.12345632756577402,0.10847859242673516,0.41562281930731176,0.23193491999250918,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.1400000000000001,0.12228792768767373,0.10761084060005352,0.41505292986711806,0.22989876828772726,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.2800000000000002,0.12138512930205711,0.10970985557705307,0.4160917922888473,0.23109498487911018,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.4200000000000004,0.11942125009616922,0.10872138510497588,0.4167634728836919,0.22814263520114508,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.5600000000000005,0.11843753469921932,0.10849910685297437,0.4168951968017982,0.22693664155219367,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.7000000000000006,0.11628732045357737,0.10856252622920456,0.4173776283341517,0.22484984668278193,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.8400000000000007,0.11683987844210217,0.1072476903449809,0.4185028896655013,0.22408756878708308,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.9800000000000009,0.11475398479888226,0.10834737701843407,0.4180745803013789,0.22310136181731632,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.120000000000001,0.11380024955023277,0.10670699323211054,0.41939897760812417,0.2205072427823433,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.260000000000001,0.11286498409430729,0.1091103873960927,0.4173588560557461,0.22197537149039998,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.4000000000000012,0.11252398261141944,0.10869580644639157,0.4181844530311234,0.221219789057811,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.5400000000000014,0.11104363386412087,0.10906487145160045,0.41775706803231766,0.22010850531572132,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.6800000000000015,0.11227710929775352,0.10860537739732044,0.41856510223956345,0.22088248669507396,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.8200000000000016,0.10903630506208319,0.10794374160178287,0.41404593894392494,0.21698004666386606,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.9600000000000017,0.10932049360888646,0.1093710152267233,0.4175265630323519,0.21869150883560975,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
3.100000000000002,0.10873622255274262,0.1088077875097117,0.4188063370943975,0.21754401006245433,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.0,0.1235016810156777,0.10823525738257696,0.413902642968816,0.23173693839825465,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.1400000000000001,0.12212274865986515,0.10777641310112362,0.4165894638571937,0.2298991617609888,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.2800000000000002,0.1210843049577595,0.10736802636641184,0.4170682098646905,0.22845233132417134,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.4200000000000004,0.11850244848962982,0.1076329303631845,0.41977057253884364,0.22613537885281432,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.5600000000000005,0.11891371632818527,0.10843455083226836,0.4162333341683159,0.22734826716045364,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.7000000000000006,0.11779273258448386,0.10805634915128765,0.4166096822390222,0.2258490817357715,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.8400000000000007,0.11642770013843787,0.10736193508303905,0.4162814514458995,0.22378963522147693,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.9800000000000009,0.1148785041472541,0.1090945669988052,0.42075070687156835,0.2239730711460593,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.120000000000001,0.11452740279785112,0.10782040754629821,0.4185131842387643,0.22234781034414933,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.260000000000001,0.111757126387005,0.10766076807699038,0.42098506493894267,0.21941789446399537,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.4000000000000012,0.11326202096303592,0.10895282390040115,0.4194130629210536,0.22221484486343707,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.5400000000000014,0.10998690455776096,0.10727327329391288,0.41880504447700234,0.21726017785167384,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.6800000000000015,0.11141615745568692,0.10974409845809287,0.4182043283091448,0.2211602559137798,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.8200000000000016,0.10890990738600771,0.10973338550077535,0.4192760879747411,0.21864329288678308,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.9600000000000017,0.10987770880695459,0.10901782908425756,0.42238747591135667,0.21889553789121213,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
3.100000000000002,0.10792775755342619,0.10844320383369493,0.4162607454756175,0.21637096138712114,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.0,0.12366692911594876,0.10903647546403339,0.4170257467314257,0.23270340457998215,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.1400000000000001,0.12172822221390882,0.10832855165939335,0.41579567586486144,0.23005677387330217,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.2800000000000002,0.11862548960844106,0.10856360481364517,0.41671931026633163,0.22718909442208624,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.4200000000000004,0.11862777966051218,0.10827019835007057,0.41917625844534323,0.22689797801058276,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.5600000000000005,0.11839127862907166,0.1074974057060737,0.4157002425230828,0.22588868433514536,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.7000000000000006,0.11582679363245314,0.10736278992080456,0.4178662770008552,0.2231895835532577,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.8400000000000007,0.11575141090744408,0.10750051945800479,0.4192433386666869,0.22325193036544888,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.9800000000000009,0.11486129684533451,0.10716947845180146,0.41893277746656166,0.22203077529713597,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.120000000000001,0.11330970604847838,0.10898904492117448,0.4148906087126311,0.22229875096965285,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.260000000000001,0.11255937653298483,0.107363767851697,0.4192866545060335,0.21992314438468183,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.4000000000000012,0.11064273285453263,0.1080863663024969,0.41763677665880694,0.21872909915702954,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.5400000000000014,0.11196539185728388,0.10809100334224729,0.41676062620415166,0.22005639519953119,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.6800000000000015,0.11179669039236093,0.10755858601973474,0.4199200235813553,0.21935527641209568,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.8200000000000016,0.10901781276656902,0.10720158161515894,0.4198065334039882,0.21621939438172796,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.9600000000000017,0.10884370082024038,0.10772283859385708,0.41458771439508246,0.21656653941409745,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
3.100000000000002,0.10812025958128682,0.10784716381446016,0.41979850383048334,0.21596742339574698,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.0,0.12337991919412321,0.10876311786843162,0.41405253836915923,0.23214303706255485,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.1400000000000001,0.12150227653100772,0.1074484662423511,0.4161000485892687,0.2289507427733588,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.2800000000000002,0.12039904166957525,0.10693581285536542,0.41806185811840213,0.22733485452494068,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.4200000000000004,0.11884883741374445,0.10832344643300938,0.4162407651578756,0.22717228384675384,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.5600000000000005,0.11645691036727321,0.10814968214964683,0.4144932584749722,0.22460659251692006,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.7000000000000006,0.11721732921372427,0.10829177481782992,0.41625489542247124,0.2255091040315542,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.8400000000000007,0.11481085411289124,0.10803674055504627,0.41525707960026526,0.22284759466793752,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
1.9800000000000009,0.11300344123079499,0.10882527404602842,0.41404251684366833,0.2218287152768234,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.120000000000001,0.11321497985344996,0.10797443948636493,0.4156242831874015,0.2211894193398149,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.260000000000001,0.11204472825049752,0.10835664866716312,0.41783778103579555,0.22040137691766065,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.4000000000000012,0.11165793828409425,0.10941294770977171,0.4179708233203414,0.22107088599386596,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.5400000000000014,0.11137245681310652,0.10804837363727432,0.42110194221921354,0.21942083045038085,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.6800000000000015,0.10936330603648879,0.109455787705279,0.41841592135912614,0.21881909374176778,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.8200000000000016,0.11221577323288295,0.10885283683118824,0.4166243577005758,0.2210686100640712,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
2.9600000000000017,0.10922940948156143,0.10751108002370725,0.4183170444285652,0.2167404895052687,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
3.100000000000002,0.10763804246564675,0.11001574797892766,0.4189799137366279,0.2176537904445744,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,2,0.001,2.0
